submission_id,QUD,RT,age,audio,comments,congruency,correctness,education,endTime,expected,experiment_id,gender,image_category,image_instance,key1,key2,key_pressed,languages,match,number_of_image,p,picture,q,question,sound_category,sound_instance,sound_type,startDate,startTime,timeSpent,trial_name,trial_number
1408,,3877,25,stimuli/sounds/car_sound_ford.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,car,ford,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,5
1408,,3071,25,stimuli/sounds/phone_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,dog,rottweiler,q,p,p,german,mismatch,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,phone,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,6
1408,,3927,25,stimuli/sounds/bird_sound_robin.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,bird,robin,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,7
1408,,3663,25,stimuli/sounds/typing_sound_typewriter.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,incorrect,Graduated College,1594920435903,yes,156,male,typing,keyboard,q,p,p,german,match,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,typing,typewriter,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,8
1408,,3003,25,stimuli/sounds/typing_sound_keyboard.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,incorrect,Graduated College,1594920435903,yes,156,male,typing,typewriter,q,p,p,german,match,1,no,stimuli/images/typing_typewriter_1.jpg,yes,,typing,keyboard,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,9
1408,,3209,25,stimuli/sounds/typing_sound_typewriter.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,bird,robin,q,p,p,german,mismatch,2,no,stimuli/images/bird_robin_2.jpg,yes,,typing,typewriter,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,10
1408,,3380,25,stimuli/sounds/phone_sound_smartphone.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,incorrect,Graduated College,1594920435903,yes,156,male,phone,rotary,q,p,p,german,match,1,no,stimuli/images/phone_rotary_1.jpg,yes,,phone,smartphone,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,11
1408,,3051,25,stimuli/sounds/bird_sound_robin.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",congruent,correct,Graduated College,1594920435903,yes,156,male,bird,robin,q,p,q,german,match,2,no,stimuli/images/bird_robin_2.jpg,yes,,bird,robin,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,12
1408,,3108,25,stimuli/sounds/instrument_sound_cello.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,instrument,cello,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,13
1408,,3313,25,stimuli/sounds/bird_sound_robin.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,bird,robin,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,14
1408,,3117,25,stimuli/sounds/phone_sound_smartphone.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,bird,robin,q,p,p,german,mismatch,1,no,stimuli/images/bird_robin_1.jpg,yes,,phone,smartphone,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,15
1408,,3583,25,stimuli/sounds/instrument_sound_violin.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",congruent,correct,Graduated College,1594920435903,yes,156,male,instrument,violin,q,p,q,german,match,1,no,stimuli/images/instrument_violin_1.jpg,yes,,instrument,violin,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,16
1408,,3702,25,stimuli/sounds/phone_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,car,ford,q,p,p,german,mismatch,1,no,stimuli/images/car_ford_1.jpg,yes,,phone,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,17
1408,,3366,25,stimuli/sounds/bird_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,instrument,cello,q,p,p,german,mismatch,2,no,stimuli/images/instrument_cello_2.jpg,yes,,bird,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,18
1408,,3379,25,stimuli/sounds/dog_sound_chihuahua.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,typing,typewriter,q,p,p,german,mismatch,2,no,stimuli/images/typing_typewriter_2.jpg,yes,,dog,chihuahua,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,19
1408,,3168,25,stimuli/sounds/dog_sound_chihuahua.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,correct,Graduated College,1594920435903,yes,156,male,dog,rottweiler,q,p,q,german,match,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,dog,chihuahua,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,20
1408,,3726,25,stimuli/sounds/instrument_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,dog,chihuahua,q,p,p,german,mismatch,2,no,stimuli/images/dog_chihuahua_2.jpg,yes,,instrument,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,21
1408,,3032,25,stimuli/sounds/instrument_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,instrument,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,22
1408,,3440,25,stimuli/sounds/typing_sound_keyboard.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,instrument,cello,q,p,p,german,mismatch,1,no,stimuli/images/instrument_cello_1.jpg,yes,,typing,keyboard,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,23
1408,,3768,25,stimuli/sounds/phone_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,phone,smartphone,q,p,q,german,match,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,phone,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,24
1408,,3177,25,stimuli/sounds/car_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,car,v8,q,p,q,german,match,1,no,stimuli/images/car_v8_1.jpg,yes,,car,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,25
1408,,2908,25,stimuli/sounds/dog_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,car,ford,q,p,p,german,mismatch,1,no,stimuli/images/car_ford_1.jpg,yes,,dog,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,26
1408,,3021,25,stimuli/sounds/bird_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,bird,seagull,q,p,q,german,match,2,no,stimuli/images/bird_seagull_2.jpg,yes,,bird,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,27
1408,,3209,25,stimuli/sounds/typing_sound_typewriter.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,instrument,violin,q,p,p,german,mismatch,2,no,stimuli/images/instrument_violin_2.jpg,yes,,typing,typewriter,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,28
1408,,2952,25,stimuli/sounds/dog_sound_chihuahua.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,dog,chihuahua,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,29
1408,,2968,25,stimuli/sounds/dog_sound_rottweiler.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,car,ford,q,p,p,german,mismatch,1,no,stimuli/images/car_ford_1.jpg,yes,,dog,rottweiler,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,30
1408,,3019,25,stimuli/sounds/dog_sound_chihuahua.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",congruent,correct,Graduated College,1594920435903,yes,156,male,dog,chihuahua,q,p,q,german,match,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,dog,chihuahua,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,31
1408,,3006,25,stimuli/sounds/car_sound_ford.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,dog,chihuahua,q,p,p,german,mismatch,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,car,ford,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,32
1408,,3195,25,stimuli/sounds/car_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,instrument,cello,q,p,p,german,mismatch,1,no,stimuli/images/instrument_cello_1.jpg,yes,,car,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,33
1408,,3084,25,stimuli/sounds/dog_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,dog,rottweiler,q,p,q,german,match,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,dog,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,34
1408,,3380,25,stimuli/sounds/phone_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,car,v8,q,p,p,german,mismatch,2,no,stimuli/images/car_v8_2.jpg,yes,,phone,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,35
1408,,2977,25,stimuli/sounds/dog_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,dog,chihuahua,q,p,q,german,match,2,no,stimuli/images/dog_chihuahua_2.jpg,yes,,dog,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,36
1408,,3698,25,stimuli/sounds/instrument_sound_violin.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,correct,Graduated College,1594920435903,yes,156,male,instrument,cello,q,p,q,german,match,2,no,stimuli/images/instrument_cello_2.jpg,yes,,instrument,violin,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,37
1408,,3366,25,stimuli/sounds/phone_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,typing,keyboard,q,p,p,german,mismatch,2,no,stimuli/images/typing_keyboard_2.jpg,yes,,phone,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,38
1408,,2989,25,stimuli/sounds/dog_sound_rottweiler.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,phone,smartphone,q,p,p,german,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,dog,rottweiler,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,39
1408,,3177,25,stimuli/sounds/dog_sound_rottweiler.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",incongruent,correct,Graduated College,1594920435903,yes,156,male,dog,chihuahua,q,p,q,german,match,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,dog,rottweiler,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,40
1408,,3054,25,stimuli/sounds/phone_sound_rotary.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,instrument,violin,q,p,p,german,mismatch,1,no,stimuli/images/instrument_violin_1.jpg,yes,,phone,rotary,sound,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,41
1408,,3166,25,stimuli/sounds/instrument_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,bird,robin,q,p,p,german,mismatch,1,no,stimuli/images/bird_robin_1.jpg,yes,,instrument,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,42
1408,,3136,25,stimuli/sounds/typing_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,no,156,male,bird,robin,q,p,p,german,mismatch,2,no,stimuli/images/bird_robin_2.jpg,yes,,typing,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,43
1408,,3183,25,stimuli/sounds/car_label_female.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,car,v8,q,p,q,german,match,1,no,stimuli/images/car_v8_1.jpg,yes,,car,female,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,44
1408,,3229,25,stimuli/sounds/instrument_label_male.mp3,"nice!\nnot clear whether to distiguish between \n- different dog barks and the dog images\n- car sounds and the car images\n- keyboard sounds and keyboard/schreibmaschinen images\n- cello/bratsche and correpsonding images\n- phone rings and images",-,correct,Graduated College,1594920435903,yes,156,male,instrument,cello,q,p,q,german,match,2,no,stimuli/images/instrument_cello_2.jpg,yes,,instrument,male,label,Thu Jul 16 2020 19:07:14 GMT+0200 (Mitteleuropäische Sommerzeit),1594919234246,20.027616666666667,main,45
