submission_id,QUD,RT,age,audio,comments,congruency,correctness,education,endTime,expected,experiment_id,gender,image_category,image_instance,key1,key2,key_pressed,languages,match,number_of_image,p,picture,q,question,sound_category,sound_instance,sound_type,startDate,startTime,timeSpent,trial_name,trial_number
1649,,2806,21,stimuli/sounds/dog_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,dog,chihuahua,q,p,q,german and turkish,match,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,dog,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,12
1649,,2970,21,stimuli/sounds/instrument_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,phone,smartphone,q,p,p,german and turkish,mismatch,1,no,stimuli/images/phone_smartphone_1.jpg,yes,,instrument,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,13
1649,,2859,21,stimuli/sounds/car_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,car,v8,q,p,q,german and turkish,match,1,no,stimuli/images/car_v8_1.jpg,yes,,car,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,14
1649,,3576,21,stimuli/sounds/typing_sound_keyboard.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,instrument,cello,q,p,p,german and turkish,mismatch,2,no,stimuli/images/instrument_cello_2.jpg,yes,,typing,keyboard,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,15
1649,,3162,21,stimuli/sounds/instrument_label_female.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,rottweiler,q,p,p,german and turkish,mismatch,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,instrument,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,16
1649,,3302,21,stimuli/sounds/car_sound_ford.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,car,ford,q,p,q,german and turkish,match,2,no,stimuli/images/car_ford_2.jpg,yes,,car,ford,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,17
1649,,2712,21,stimuli/sounds/instrument_sound_violin.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,instrument,violin,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,18
1649,,2970,21,stimuli/sounds/dog_sound_chihuahua.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,dog,chihuahua,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,19
1649,,3578,21,stimuli/sounds/instrument_sound_cello.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,instrument,violin,q,p,q,german and turkish,match,2,no,stimuli/images/instrument_violin_2.jpg,yes,,instrument,cello,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,20
1649,,3106,21,stimuli/sounds/typing_sound_keyboard.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,typing,keyboard,q,p,q,german and turkish,match,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,typing,keyboard,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,21
1649,,2999,21,stimuli/sounds/bird_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,bird,seagull,q,p,q,german and turkish,match,1,no,stimuli/images/bird_seagull_1.jpg,yes,,bird,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,22
1649,,2829,21,stimuli/sounds/bird_sound_robin.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,car,v8,q,p,p,german and turkish,mismatch,1,no,stimuli/images/car_v8_1.jpg,yes,,bird,robin,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,23
1649,,2838,21,stimuli/sounds/instrument_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,bird,seagull,q,p,p,german and turkish,mismatch,1,no,stimuli/images/bird_seagull_1.jpg,yes,,instrument,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,24
1649,,2704,21,stimuli/sounds/dog_sound_chihuahua.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,dog,chihuahua,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,25
1649,,3653,21,stimuli/sounds/instrument_sound_cello.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,instrument,cello,q,p,q,german and turkish,match,1,no,stimuli/images/instrument_cello_1.jpg,yes,,instrument,cello,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,26
1649,,2838,21,stimuli/sounds/instrument_sound_violin.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,instrument,cello,q,p,q,german and turkish,match,1,no,stimuli/images/instrument_cello_1.jpg,yes,,instrument,violin,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,27
1649,,3457,21,stimuli/sounds/bird_label_female.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,2,no,stimuli/images/dog_chihuahua_2.jpg,yes,,bird,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,28
1649,,3019,21,stimuli/sounds/bird_sound_seagull.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,instrument,violin,q,p,p,german and turkish,mismatch,2,no,stimuli/images/instrument_violin_2.jpg,yes,,bird,seagull,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,29
1649,,2836,21,stimuli/sounds/instrument_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,instrument,cello,q,p,q,german and turkish,match,1,no,stimuli/images/instrument_cello_1.jpg,yes,,instrument,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,30
1649,,2869,21,stimuli/sounds/phone_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,phone,smartphone,q,p,q,german and turkish,match,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,phone,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,31
1649,,3535,21,stimuli/sounds/phone_sound_smartphone.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,phone,rotary,q,p,q,german and turkish,match,1,no,stimuli/images/phone_rotary_1.jpg,yes,,phone,smartphone,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,32
1649,,3246,21,stimuli/sounds/car_sound_ford.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,bird,seagull,q,p,p,german and turkish,mismatch,1,no,stimuli/images/bird_seagull_1.jpg,yes,,car,ford,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,33
1649,,2770,21,stimuli/sounds/phone_sound_rotary.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,phone,rotary,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,34
1649,,2926,21,stimuli/sounds/car_label_female.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,phone,smartphone,q,p,p,german and turkish,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,car,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,35
1649,,2901,21,stimuli/sounds/dog_sound_rottweiler.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,instrument,cello,q,p,p,german and turkish,mismatch,1,no,stimuli/images/instrument_cello_1.jpg,yes,,dog,rottweiler,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,36
1649,,2771,21,stimuli/sounds/bird_sound_seagull.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,bird,seagull,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,37
1649,,3336,21,stimuli/sounds/typing_label_male.mp3,,-,incorrect,Graduated High School,1595591194987,no,156,female,phone,rotary,q,p,q,german and turkish,mismatch,2,no,stimuli/images/phone_rotary_2.jpg,yes,,typing,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,38
1649,,2854,21,stimuli/sounds/typing_sound_keyboard.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,typing,keyboard,q,p,q,german and turkish,match,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,typing,keyboard,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,39
1649,,2824,21,stimuli/sounds/instrument_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,typing,keyboard,q,p,p,german and turkish,mismatch,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,instrument,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,40
1649,,2693,21,stimuli/sounds/dog_label_male.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,dog,chihuahua,q,p,q,german and turkish,match,2,no,stimuli/images/dog_chihuahua_2.jpg,yes,,dog,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,41
1649,,2851,21,stimuli/sounds/bird_sound_seagull.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,car,ford,q,p,p,german and turkish,mismatch,1,no,stimuli/images/car_ford_1.jpg,yes,,bird,seagull,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,42
1649,,2800,21,stimuli/sounds/dog_sound_rottweiler.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,dog,rottweiler,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,43
1649,,3153,21,stimuli/sounds/phone_sound_smartphone.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,1,no,stimuli/images/dog_chihuahua_1.jpg,yes,,phone,smartphone,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,44
1649,,3126,21,stimuli/sounds/typing_sound_typewriter.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,typing,typewriter,q,p,q,german and turkish,match,1,no,stimuli/images/typing_typewriter_1.jpg,yes,,typing,typewriter,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,45
1649,,2846,21,stimuli/sounds/phone_sound_rotary.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,bird,seagull,q,p,p,german and turkish,mismatch,1,no,stimuli/images/bird_seagull_1.jpg,yes,,phone,rotary,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,46
1649,,2925,21,stimuli/sounds/phone_sound_rotary.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,phone,rotary,q,p,q,german and turkish,match,1,no,stimuli/images/phone_rotary_1.jpg,yes,,phone,rotary,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,47
1649,,2857,21,stimuli/sounds/dog_sound_rottweiler.mp3,,-,incorrect,Graduated High School,1595591194987,no,156,female,phone,smartphone,q,p,q,german and turkish,mismatch,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,dog,rottweiler,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,48
1649,,2899,21,stimuli/sounds/phone_label_male.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,phone,smartphone,q,p,q,german and turkish,match,1,no,stimuli/images/phone_smartphone_1.jpg,yes,,phone,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,49
1649,,2708,21,stimuli/sounds/phone_sound_smartphone.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,chihuahua,q,p,p,german and turkish,mismatch,2,no,stimuli/images/dog_chihuahua_2.jpg,yes,,phone,smartphone,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,50
1649,,3276,21,stimuli/sounds/phone_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,phone,smartphone,q,p,q,german and turkish,match,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,phone,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,51
1649,,2768,21,stimuli/sounds/phone_sound_rotary.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,phone,smartphone,q,p,q,german and turkish,match,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,phone,rotary,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,52
1649,,2862,21,stimuli/sounds/typing_label_female.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,car,v8,q,p,p,german and turkish,mismatch,1,no,stimuli/images/car_v8_1.jpg,yes,,typing,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,53
1649,,2947,21,stimuli/sounds/typing_label_female.mp3,,-,incorrect,Graduated High School,1595591194987,yes,156,female,typing,keyboard,q,p,p,german and turkish,match,2,no,stimuli/images/typing_keyboard_2.jpg,yes,,typing,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,54
1649,,3351,21,stimuli/sounds/dog_sound_rottweiler.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,dog,rottweiler,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,55
1649,,2740,21,stimuli/sounds/dog_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,dog,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,56
1649,,2732,21,stimuli/sounds/dog_label_male.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,dog,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,57
1649,,2690,21,stimuli/sounds/dog_sound_chihuahua.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,dog,rottweiler,q,p,q,german and turkish,match,1,no,stimuli/images/dog_rottweiler_1.jpg,yes,,dog,chihuahua,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,58
1649,,3393,21,stimuli/sounds/car_sound_ford.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,typing,keyboard,q,p,p,german and turkish,mismatch,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,car,ford,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,59
1649,,3024,21,stimuli/sounds/instrument_label_male.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,instrument,violin,q,p,q,german and turkish,match,2,no,stimuli/images/instrument_violin_2.jpg,yes,,instrument,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,60
1649,,3261,21,stimuli/sounds/instrument_label_female.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,typing,keyboard,q,p,p,german and turkish,mismatch,2,no,stimuli/images/typing_keyboard_2.jpg,yes,,instrument,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,61
1649,,5067,21,stimuli/sounds/car_sound_v8.mp3,,incongruent,correct,Graduated High School,1595591194987,yes,156,female,car,ford,q,p,q,german and turkish,match,1,no,stimuli/images/car_ford_1.jpg,yes,,car,v8,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,62
1649,,2899,21,stimuli/sounds/car_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,car,v8,q,p,q,german and turkish,match,2,no,stimuli/images/car_v8_2.jpg,yes,,car,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,63
1649,,2771,21,stimuli/sounds/phone_sound_smartphone.mp3,,congruent,correct,Graduated High School,1595591194987,yes,156,female,phone,smartphone,q,p,q,german and turkish,match,2,no,stimuli/images/phone_smartphone_2.jpg,yes,,phone,smartphone,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,64
1649,,3051,21,stimuli/sounds/phone_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,bird,robin,q,p,p,german and turkish,mismatch,2,no,stimuli/images/bird_robin_2.jpg,yes,,phone,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,65
1649,,2911,21,stimuli/sounds/dog_sound_chihuahua.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,car,v8,q,p,p,german and turkish,mismatch,2,no,stimuli/images/car_v8_2.jpg,yes,,dog,chihuahua,sound,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,66
1649,,2935,21,stimuli/sounds/bird_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,bird,robin,q,p,q,german and turkish,match,1,no,stimuli/images/bird_robin_1.jpg,yes,,bird,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,67
1649,,2867,21,stimuli/sounds/typing_label_female.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,typing,typewriter,q,p,q,german and turkish,match,1,no,stimuli/images/typing_typewriter_1.jpg,yes,,typing,female,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,68
1649,,3244,21,stimuli/sounds/bird_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,phone,rotary,q,p,p,german and turkish,mismatch,1,no,stimuli/images/phone_rotary_1.jpg,yes,,bird,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,69
1649,,3039,21,stimuli/sounds/typing_label_male.mp3,,-,correct,Graduated High School,1595591194987,yes,156,female,typing,keyboard,q,p,q,german and turkish,match,1,no,stimuli/images/typing_keyboard_1.jpg,yes,,typing,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,70
1649,,2926,21,stimuli/sounds/car_label_male.mp3,,-,correct,Graduated High School,1595591194987,no,156,female,dog,rottweiler,q,p,p,german and turkish,mismatch,2,no,stimuli/images/dog_rottweiler_2.jpg,yes,,car,male,label,Fri Jul 24 2020 13:36:44 GMT+0200 (Mitteleuropäische Sommerzeit),1595590604909,9.834633333333333,main,71
